seed,fold,condition,stage,batch,success,return,total_length,initial_length,feedback_length,response_length
0,0,duplex_direct,1,9432,0.53125,0.4693750000000001,3.09375,1.203125,0.609375,1.28125
0,0,duplex_direct,1,9433,0.46875,0.4212500000000002,2.375,0.890625,0.484375,1.0
0,0,duplex_direct,1,9434,0.453125,0.4018750000000001,2.5625,1.0625,0.59375,0.90625
0,0,duplex_direct,1,9435,0.375,0.3196875,2.765625,1.0,0.671875,1.09375
0,0,duplex_direct,1,9436,0.359375,0.3046875000000001,2.734375,1.296875,0.703125,0.734375
0,0,duplex_direct,1,9437,0.484375,0.42468750000000016,2.984375,1.46875,0.59375,0.921875
0,0,duplex_direct,1,9438,0.640625,0.5862500000000004,2.71875,0.890625,0.625,1.203125
0,0,duplex_direct,1,9439,0.40625,0.35000000000000003,2.8125,1.21875,0.640625,0.953125
0,0,duplex_direct,1,9440,0.390625,0.34437500000000004,2.3125,1.015625,0.546875,0.75
0,0,duplex_direct,1,9441,0.46875,0.4175000000000001,2.5625,1.078125,0.5,0.984375
0,0,duplex_direct,1,9442,0.5,0.44593750000000015,2.703125,1.03125,0.578125,1.09375
0,0,duplex_direct,1,9443,0.421875,0.3793750000000002,2.125,0.84375,0.390625,0.890625
0,0,duplex_direct,1,9444,0.484375,0.4225000000000002,3.09375,1.140625,0.5625,1.390625
0,0,duplex_direct,1,9445,0.546875,0.49156250000000024,2.765625,1.078125,0.671875,1.015625
0,0,duplex_direct,1,9446,0.4375,0.3881250000000002,2.46875,1.140625,0.484375,0.84375
0,0,duplex_direct,1,9447,0.484375,0.43062500000000015,2.6875,1.359375,0.65625,0.671875
0,0,duplex_direct,1,9448,0.375,0.32375000000000015,2.5625,1.328125,0.59375,0.640625
0,0,duplex_direct,1,9449,0.5625,0.5103125000000003,2.609375,1.078125,0.578125,0.953125
0,0,duplex_direct,1,9450,0.53125,0.47281250000000025,2.921875,1.28125,0.46875,1.171875
0,0,duplex_direct,1,9451,0.53125,0.4687500000000001,3.125,1.546875,0.640625,0.9375
0,0,duplex_direct,1,9452,0.296875,0.24656250000000007,2.515625,1.265625,0.65625,0.59375
0,0,duplex_direct,1,9453,0.453125,0.38843750000000005,3.234375,1.328125,0.828125,1.078125
0,0,duplex_direct,1,9454,0.515625,0.449375,3.3125,1.28125,0.671875,1.359375
0,0,duplex_direct,1,9455,0.328125,0.27468750000000003,2.671875,1.34375,0.578125,0.75
0,0,duplex_direct,1,9456,0.46875,0.4084375,3.015625,1.28125,0.765625,0.96875
0,0,duplex_direct,1,9457,0.421875,0.37031250000000027,2.578125,1.21875,0.4375,0.921875
0,0,duplex_direct,1,9458,0.390625,0.3381250000000001,2.625,1.171875,0.65625,0.796875
0,0,duplex_direct,1,9459,0.453125,0.39937500000000015,2.6875,1.265625,0.40625,1.015625
0,0,duplex_direct,1,9460,0.46875,0.4140625000000003,2.734375,1.28125,0.546875,0.90625
0,0,duplex_direct,1,9461,0.421875,0.36843750000000003,2.671875,1.28125,0.53125,0.859375
0,0,duplex_direct,1,9462,0.546875,0.4978125000000002,2.453125,1.125,0.578125,0.75
0,0,duplex_direct,1,9463,0.484375,0.4284375000000001,2.796875,1.21875,0.65625,0.921875
0,0,duplex_direct,1,9464,0.375,0.3190625000000001,2.796875,1.375,0.703125,0.71875
0,0,duplex_direct,1,9465,0.5,0.4440625,2.796875,1.1875,0.546875,1.0625
0,0,duplex_direct,1,9466,0.625,0.5703125000000001,2.734375,1.140625,0.5625,1.03125
0,0,duplex_direct,1,9467,0.34375,0.29281250000000014,2.546875,1.046875,0.625,0.875
0,0,duplex_direct,1,9468,0.34375,0.28781250000000014,2.796875,1.453125,0.546875,0.796875
0,0,duplex_direct,1,9469,0.40625,0.3543750000000001,2.59375,1.03125,0.53125,1.03125
0,0,duplex_direct,1,9470,0.421875,0.35937500000000006,3.125,1.5,0.609375,1.015625
0,0,duplex_direct,1,9471,0.4375,0.39062500000000006,2.34375,1.171875,0.328125,0.84375
0,0,duplex_direct,1,9472,0.46875,0.41656250000000017,2.609375,1.203125,0.5,0.90625
0,0,duplex_direct,1,9473,0.5,0.4478125000000002,2.609375,1.234375,0.375,1.0
0,0,duplex_direct,1,9474,0.359375,0.3175,2.09375,1.109375,0.421875,0.5625
0,0,duplex_direct,1,9475,0.46875,0.4175000000000001,2.5625,1.109375,0.53125,0.921875
0,0,duplex_direct,1,9476,0.484375,0.4309375000000002,2.671875,1.03125,0.4375,1.203125
0,0,duplex_direct,1,9477,0.5,0.4546875000000003,2.265625,0.984375,0.375,0.90625
0,0,duplex_direct,1,9478,0.53125,0.48093750000000013,2.515625,1.03125,0.390625,1.09375
0,0,duplex_direct,1,9479,0.4375,0.38749999999999996,2.5,1.140625,0.515625,0.84375
0,0,duplex_direct,1,9480,0.4375,0.3862500000000002,2.5625,1.078125,0.453125,1.03125
0,0,duplex_direct,1,9481,0.4375,0.3800000000000002,2.875,1.40625,0.5,0.96875
0,0,duplex_direct,1,9482,0.421875,0.35312499999999997,3.4375,1.609375,0.546875,1.28125
0,0,duplex_direct,1,9483,0.375,0.3200000000000001,2.75,1.171875,0.53125,1.046875
0,0,duplex_direct,1,9484,0.40625,0.3562500000000003,2.5,1.03125,0.46875,1.0
0,0,duplex_direct,1,9485,0.421875,0.36250000000000027,2.96875,1.546875,0.5,0.921875
0,0,duplex_direct,1,9486,0.421875,0.3734375000000002,2.421875,0.953125,0.515625,0.953125
0,0,duplex_direct,1,9487,0.40625,0.36406250000000007,2.109375,0.96875,0.359375,0.78125
0,0,duplex_direct,1,9488,0.453125,0.3978125000000001,2.765625,1.09375,0.59375,1.078125
0,0,duplex_direct,1,9489,0.53125,0.47687500000000005,2.71875,1.140625,0.515625,1.0625
0,0,duplex_direct,1,9490,0.40625,0.35406250000000006,2.609375,1.015625,0.515625,1.078125
0,0,duplex_direct,1,9491,0.421875,0.3662500000000002,2.78125,1.234375,0.578125,0.96875
0,0,duplex_direct,1,9492,0.453125,0.39875000000000016,2.71875,1.1875,0.703125,0.828125
0,0,duplex_direct,1,9493,0.5625,0.5175000000000001,2.25,1.015625,0.5,0.734375
0,0,duplex_direct,1,9494,0.5,0.44781250000000017,2.609375,1.28125,0.59375,0.734375
0,0,duplex_direct,1,9495,0.5,0.44625000000000015,2.6875,1.203125,0.515625,0.96875
0,0,duplex_direct,1,9496,0.40625,0.3550000000000001,2.5625,1.125,0.625,0.8125
0,0,duplex_direct,1,9497,0.5625,0.5156250000000001,2.34375,1.28125,0.34375,0.71875
0,0,duplex_direct,1,9498,0.484375,0.4284375000000002,2.796875,1.203125,0.5625,1.03125
0,0,duplex_direct,1,9499,0.453125,0.39781249999999996,2.765625,1.1875,0.578125,1.0
0,0,duplex_direct,1,9500,0.34375,0.2909375,2.640625,1.21875,0.59375,0.828125
0,0,duplex_direct,1,9501,0.390625,0.33687500000000004,2.6875,0.984375,0.59375,1.109375
0,0,duplex_direct,1,9502,0.4375,0.38656250000000003,2.546875,0.953125,0.5625,1.03125
0,0,duplex_direct,1,9503,0.4375,0.38468750000000024,2.640625,1.203125,0.546875,0.890625
0,0,duplex_direct,1,9504,0.484375,0.4318750000000001,2.625,1.203125,0.515625,0.90625
0,0,duplex_direct,1,9505,0.4375,0.37406250000000013,3.171875,1.375,0.65625,1.140625
0,0,duplex_direct,1,9506,0.4375,0.3846875000000002,2.640625,1.203125,0.546875,0.890625
0,0,duplex_direct,1,9507,0.453125,0.3896875000000003,3.171875,1.5625,0.65625,0.953125
0,0,duplex_direct,1,9508,0.515625,0.4725,2.15625,0.84375,0.640625,0.671875
0,0,duplex_direct,1,9509,0.546875,0.4893750000000002,2.875,1.1875,0.53125,1.15625
0,0,duplex_direct,1,9510,0.484375,0.43906249999999997,2.265625,0.890625,0.421875,0.953125
0,0,duplex_direct,1,9511,0.390625,0.3318750000000001,2.9375,1.328125,0.4375,1.171875
0,0,duplex_direct,1,9512,0.484375,0.4318750000000003,2.625,1.171875,0.484375,0.96875
0,0,duplex_direct,1,9513,0.53125,0.4778125000000003,2.671875,1.265625,0.609375,0.796875
0,0,duplex_direct,1,9514,0.46875,0.4178125000000001,2.546875,1.40625,0.390625,0.75
0,0,duplex_direct,1,9515,0.46875,0.41281250000000014,2.796875,1.3125,0.453125,1.03125
0,0,duplex_direct,1,9516,0.390625,0.34062499999999996,2.5,1.234375,0.515625,0.75
0,0,duplex_direct,1,9517,0.421875,0.3665625,2.765625,1.328125,0.53125,0.90625
0,0,duplex_direct,1,9518,0.421875,0.3740625,2.390625,0.890625,0.625,0.875
0,0,duplex_direct,1,9519,0.28125,0.233125,2.40625,0.875,0.515625,1.015625
0,0,duplex_direct,1,9520,0.40625,0.3515625000000001,2.734375,1.234375,0.625,0.875
0,0,duplex_direct,1,9521,0.515625,0.4637500000000002,2.59375,1.203125,0.421875,0.96875
0,0,duplex_direct,1,9522,0.375,0.3203125000000001,2.734375,1.0,0.390625,1.34375
0,0,duplex_direct,1,9523,0.375,0.3268750000000001,2.40625,1.046875,0.46875,0.890625
0,0,duplex_direct,1,9524,0.5,0.4537500000000001,2.3125,0.984375,0.484375,0.84375
0,0,duplex_direct,1,9525,0.515625,0.4562500000000001,2.96875,1.359375,0.65625,0.953125
0,0,duplex_direct,1,9526,0.46875,0.4215625000000002,2.359375,0.875,0.53125,0.953125
0,0,duplex_direct,1,9527,0.453125,0.39625000000000027,2.84375,1.28125,0.515625,1.046875
0,0,duplex_direct,1,9528,0.484375,0.4321875,2.609375,1.140625,0.59375,0.875
0,0,duplex_direct,1,9529,0.5,0.4503125000000002,2.484375,1.140625,0.40625,0.9375
0,0,duplex_direct,1,9530,0.390625,0.32875,3.09375,1.328125,0.53125,1.234375
0,0,duplex_direct,1,9531,0.4375,0.38593750000000027,2.578125,1.171875,0.40625,1.0
0,0,duplex_direct,1,9532,0.46875,0.4162500000000001,2.625,1.171875,0.296875,1.15625
0,0,duplex_direct,1,9533,0.4375,0.3859375000000001,2.578125,1.171875,0.4375,0.96875
0,0,duplex_direct,1,9534,0.53125,0.4856250000000001,2.28125,1.03125,0.4375,0.8125
0,0,duplex_direct,1,9535,0.53125,0.4868750000000002,2.21875,1.09375,0.46875,0.65625
0,0,duplex_direct,1,9536,0.53125,0.4796875000000001,2.578125,1.078125,0.546875,0.953125
0,0,duplex_direct,1,9537,0.484375,0.4268750000000004,2.875,1.40625,0.421875,1.046875
0,0,duplex_direct,1,9538,0.46875,0.41156250000000016,2.859375,1.03125,0.59375,1.234375
0,0,duplex_direct,1,9539,0.53125,0.47625000000000023,2.75,1.125,0.53125,1.09375
0,0,duplex_direct,1,9540,0.34375,0.28843750000000007,2.765625,1.421875,0.515625,0.828125
0,0,duplex_direct,1,9541,0.4375,0.36718750000000006,3.515625,1.359375,0.828125,1.328125
0,0,duplex_direct,1,9542,0.4375,0.3859375000000001,2.578125,1.203125,0.34375,1.03125
0,0,duplex_direct,1,9543,0.421875,0.3662500000000003,2.78125,1.015625,0.75,1.015625
0,0,duplex_direct,1,9544,0.46875,0.4137500000000001,2.75,1.140625,0.5,1.109375
0,0,duplex_direct,1,9545,0.453125,0.39656250000000015,2.828125,1.046875,0.609375,1.171875
0,0,duplex_direct,1,9546,0.421875,0.37000000000000005,2.59375,1.125,0.578125,0.890625
0,0,duplex_direct,1,9547,0.578125,0.5187500000000002,2.96875,1.28125,0.671875,1.015625
0,0,duplex_direct,1,9548,0.4375,0.38593750000000016,2.578125,1.0625,0.46875,1.046875
0,0,duplex_direct,1,9549,0.484375,0.43093750000000014,2.671875,1.125,0.59375,0.953125
0,0,duplex_direct,1,9550,0.40625,0.3562500000000001,2.5,1.15625,0.59375,0.75
0,0,duplex_direct,1,9551,0.4375,0.3903125000000001,2.359375,1.015625,0.3125,1.03125
0,0,duplex_direct,1,9552,0.375,0.3225000000000001,2.625,1.078125,0.5,1.046875
0,0,duplex_direct,1,9553,0.421875,0.3746875000000001,2.359375,0.953125,0.515625,0.890625
0,0,duplex_direct,1,9554,0.484375,0.42375000000000007,3.03125,1.3125,0.6875,1.03125
0,0,duplex_direct,1,9555,0.34375,0.29718750000000005,2.328125,1.09375,0.5625,0.671875
0,0,duplex_direct,1,9556,0.375,0.32500000000000007,2.5,1.171875,0.5,0.828125
0,0,duplex_direct,1,9557,0.484375,0.43937500000000007,2.25,0.953125,0.59375,0.703125
0,0,duplex_direct,1,9558,0.328125,0.2740625,2.703125,1.46875,0.625,0.609375
0,0,duplex_direct,1,9559,0.546875,0.4921875000000001,2.734375,0.78125,0.609375,1.34375
0,0,duplex_direct,1,9560,0.484375,0.42062500000000014,3.1875,1.578125,0.8125,0.796875
0,0,duplex_direct,1,9561,0.515625,0.4612500000000001,2.71875,1.328125,0.4375,0.953125
0,0,duplex_direct,1,9562,0.34375,0.2925000000000001,2.5625,1.09375,0.53125,0.9375
0,0,duplex_direct,1,9563,0.4375,0.3750000000000002,3.125,1.546875,0.75,0.828125
0,0,duplex_direct,1,9564,0.3125,0.2565625,2.796875,1.171875,0.703125,0.921875
0,0,duplex_direct,1,9565,0.453125,0.388125,3.25,1.171875,0.828125,1.25
0,0,duplex_direct,1,9566,0.484375,0.4278125000000003,2.828125,1.21875,0.59375,1.015625
0,0,duplex_direct,1,9567,0.421875,0.3615625000000001,3.015625,1.3125,0.609375,1.09375
0,0,duplex_direct,1,9568,0.40625,0.35187500000000005,2.71875,1.09375,0.515625,1.109375
0,0,duplex_direct,1,9569,0.359375,0.30406249999999996,2.765625,1.359375,0.609375,0.796875
0,0,duplex_direct,1,9570,0.484375,0.4321875000000001,2.609375,1.0625,0.59375,0.953125
0,0,duplex_direct,1,9571,0.46875,0.40375,3.25,1.3125,0.859375,1.078125
0,0,duplex_direct,1,9572,0.5625,0.5134375000000003,2.453125,0.984375,0.4375,1.03125
0,0,duplex_direct,1,9573,0.453125,0.40187500000000026,2.5625,1.21875,0.453125,0.890625
0,0,duplex_direct,1,9574,0.4375,0.375,3.125,1.375,0.625,1.125
0,0,duplex_direct,1,9575,0.484375,0.43500000000000005,2.46875,1.1875,0.640625,0.640625
0,0,duplex_direct,1,9576,0.546875,0.48812500000000014,2.9375,1.125,0.546875,1.265625
0,0,duplex_direct,1,9577,0.453125,0.40218750000000003,2.546875,1.140625,0.5,0.90625
0,0,duplex_direct,1,9578,0.484375,0.43375000000000014,2.53125,1.03125,0.625,0.875
0,0,duplex_direct,1,9579,0.53125,0.4928125000000002,1.921875,0.78125,0.46875,0.671875
0,0,duplex_direct,1,9580,0.53125,0.48843750000000025,2.140625,0.734375,0.53125,0.875
0,0,duplex_direct,1,9581,0.421875,0.36750000000000016,2.71875,1.296875,0.546875,0.875
0,0,duplex_direct,1,9582,0.484375,0.42281250000000026,3.078125,1.296875,0.609375,1.171875
0,0,duplex_direct,1,9583,0.484375,0.4234375000000003,3.046875,1.265625,0.65625,1.125
0,0,duplex_direct,1,9584,0.4375,0.3875000000000001,2.5,0.921875,0.53125,1.046875
0,0,duplex_direct,1,9585,0.421875,0.3553125000000001,3.328125,1.390625,0.765625,1.171875
0,0,duplex_direct,1,9586,0.59375,0.5431250000000002,2.53125,1.1875,0.375,0.96875
0,0,duplex_direct,1,9587,0.515625,0.47250000000000003,2.15625,0.9375,0.515625,0.703125
0,0,duplex_direct,1,9588,0.4375,0.38750000000000007,2.5,1.15625,0.515625,0.828125
0,0,duplex_direct,1,9589,0.4375,0.3715625000000001,3.296875,1.640625,0.84375,0.8125
0,0,duplex_direct,1,9590,0.546875,0.4900000000000001,2.84375,1.34375,0.515625,0.984375
0,0,duplex_direct,1,9591,0.421875,0.36937500000000006,2.625,1.140625,0.546875,0.9375
0,0,duplex_direct,1,9592,0.390625,0.3340625000000001,2.828125,1.3125,0.59375,0.921875
0,0,duplex_direct,1,9593,0.421875,0.3615625,3.015625,1.15625,0.703125,1.15625
0,0,duplex_direct,1,9594,0.515625,0.46031250000000007,2.765625,1.171875,0.640625,0.953125
0,0,duplex_direct,1,9595,0.515625,0.4631250000000003,2.625,1.171875,0.609375,0.84375
0,0,duplex_direct,1,9596,0.484375,0.42906250000000024,2.765625,1.28125,0.5625,0.921875
0,0,duplex_direct,1,9597,0.515625,0.45562500000000017,3.0,1.46875,0.5,1.03125
0,0,duplex_direct,1,9598,0.34375,0.2865625000000001,2.859375,1.390625,0.609375,0.859375
0,0,duplex_direct,1,9599,0.484375,0.42312500000000014,3.0625,1.09375,0.828125,1.140625
0,0,duplex_direct,1,9600,0.421875,0.375,2.34375,1.015625,0.484375,0.84375
0,0,duplex_direct,1,9601,0.46875,0.4231250000000002,2.28125,1.125,0.546875,0.609375
0,0,duplex_direct,1,9602,0.453125,0.403125,2.5,0.84375,0.609375,1.046875
0,0,duplex_direct,1,9603,0.453125,0.3940625000000001,2.953125,1.203125,0.6875,1.0625
0,0,duplex_direct,1,9604,0.46875,0.41468750000000015,2.703125,1.0,0.59375,1.109375
0,0,duplex_direct,1,9605,0.453125,0.39500000000000024,2.90625,1.1875,0.65625,1.0625
0,0,duplex_direct,1,9606,0.34375,0.29281250000000003,2.546875,1.09375,0.53125,0.921875
0,0,duplex_direct,1,9607,0.328125,0.27031250000000007,2.890625,1.359375,0.734375,0.796875
0,0,duplex_direct,1,9608,0.46875,0.4103125000000002,2.921875,1.109375,0.703125,1.109375
0,0,duplex_direct,1,9609,0.4375,0.3906250000000001,2.34375,1.03125,0.5625,0.75
0,0,duplex_direct,1,9610,0.359375,0.296875,3.125,1.328125,0.859375,0.9375
0,0,duplex_direct,1,9611,0.546875,0.49031250000000004,2.828125,1.078125,0.59375,1.15625
0,0,duplex_direct,1,9612,0.484375,0.4346875000000001,2.484375,0.84375,0.5,1.140625
0,0,duplex_direct,1,9613,0.328125,0.2787500000000001,2.46875,0.984375,0.6875,0.796875
0,0,duplex_direct,1,9614,0.53125,0.4706250000000002,3.03125,1.21875,0.75,1.0625
0,0,duplex_direct,1,9615,0.421875,0.36906250000000007,2.640625,1.015625,0.640625,0.984375
0,0,duplex_direct,1,9616,0.46875,0.4115625000000002,2.859375,1.328125,0.609375,0.921875
0,0,duplex_direct,1,9617,0.453125,0.3981249999999999,2.75,1.078125,0.671875,1.0
0,0,duplex_direct,1,9618,0.484375,0.4309375,2.671875,1.375,0.75,0.546875
0,0,duplex_direct,1,9619,0.390625,0.3315625000000002,2.953125,1.375,0.796875,0.78125
0,0,duplex_direct,1,9620,0.46875,0.4128125000000001,2.796875,1.03125,0.84375,0.921875
0,0,duplex_direct,1,9621,0.5,0.44187500000000013,2.90625,1.125,0.59375,1.1875
0,0,duplex_direct,1,9622,0.375,0.3240625,2.546875,1.234375,0.6875,0.625
0,0,duplex_direct,1,9623,0.59375,0.5390625000000001,2.734375,0.796875,0.671875,1.265625
0,0,duplex_direct,1,9624,0.5,0.4443750000000001,2.78125,1.3125,0.53125,0.9375
0,0,duplex_direct,1,9625,0.359375,0.3153125000000001,2.203125,1.03125,0.5,0.671875
0,0,duplex_direct,1,9626,0.46875,0.41500000000000026,2.6875,1.09375,0.6875,0.90625
0,0,duplex_direct,1,9627,0.390625,0.3375000000000001,2.65625,1.203125,0.59375,0.859375
0,0,duplex_direct,1,9628,0.453125,0.40500000000000014,2.40625,0.9375,0.5,0.96875
0,0,duplex_direct,1,9629,0.359375,0.3112500000000001,2.40625,0.9375,0.59375,0.875
0,0,duplex_direct,1,9630,0.40625,0.35093750000000007,2.765625,1.375,0.65625,0.734375
0,0,duplex_direct,1,9631,0.484375,0.43031250000000026,2.703125,1.140625,0.65625,0.90625
0,0,duplex_direct,1,9632,0.5,0.4478125000000001,2.609375,1.09375,0.515625,1.0
0,0,duplex_direct,1,9633,0.4375,0.3834375000000001,2.703125,1.171875,0.609375,0.921875
0,0,duplex_direct,1,9634,0.40625,0.3531250000000001,2.65625,0.90625,0.53125,1.21875
0,0,duplex_direct,1,9635,0.421875,0.37343750000000014,2.421875,0.734375,0.625,1.0625
0,0,duplex_direct,1,9636,0.4375,0.3840625000000002,2.671875,1.421875,0.609375,0.640625
0,0,duplex_direct,1,9637,0.421875,0.36000000000000004,3.09375,1.46875,0.796875,0.828125
0,0,duplex_direct,1,9638,0.4375,0.38156250000000014,2.796875,1.203125,0.609375,0.984375
0,0,duplex_direct,1,9639,0.40625,0.3512500000000001,2.75,1.0,0.671875,1.078125
0,0,duplex_direct,1,9640,0.484375,0.42656250000000007,2.890625,1.40625,0.671875,0.8125
0,0,duplex_direct,1,9641,0.40625,0.35250000000000015,2.6875,1.171875,0.546875,0.96875
0,0,duplex_direct,1,9642,0.46875,0.4068750000000001,3.09375,1.296875,0.640625,1.15625
0,0,duplex_direct,1,9643,0.46875,0.4084375000000001,3.015625,1.015625,0.625,1.375
0,0,duplex_direct,1,9644,0.421875,0.37000000000000016,2.59375,1.078125,0.5625,0.953125
0,0,duplex_direct,1,9645,0.546875,0.49375,2.65625,1.203125,0.609375,0.84375
0,0,duplex_direct,1,9646,0.46875,0.4168750000000001,2.59375,1.125,0.625,0.84375
0,0,duplex_direct,1,9647,0.453125,0.3987500000000001,2.71875,1.140625,0.546875,1.03125
0,0,duplex_direct,1,9648,0.453125,0.39031250000000006,3.140625,1.3125,0.8125,1.015625
0,0,duplex_direct,1,9649,0.453125,0.39031250000000023,3.140625,1.375,0.609375,1.15625
0,0,duplex_direct,1,9650,0.46875,0.41281250000000014,2.796875,1.015625,0.6875,1.09375
0,0,duplex_direct,1,9651,0.5,0.44937500000000025,2.53125,1.3125,0.546875,0.671875
0,0,duplex_direct,1,9652,0.46875,0.4103125000000002,2.921875,1.296875,0.578125,1.046875
0,0,duplex_direct,1,9653,0.390625,0.3365625000000002,2.703125,0.953125,0.6875,1.0625
0,0,duplex_direct,1,9654,0.375,0.31718749999999996,2.890625,1.484375,0.6875,0.71875
0,0,duplex_direct,1,9655,0.375,0.31718750000000007,2.890625,1.265625,0.671875,0.953125
0,0,duplex_direct,1,9656,0.484375,0.42875000000000013,2.78125,1.25,0.484375,1.046875
0,0,duplex_direct,1,9657,0.453125,0.41062500000000013,2.125,0.890625,0.5625,0.671875
0,0,duplex_direct,1,9658,0.484375,0.4259375000000002,2.921875,1.359375,0.671875,0.890625
0,0,duplex_direct,1,9659,0.421875,0.3656250000000001,2.8125,1.34375,0.609375,0.859375
0,0,duplex_direct,1,9660,0.375,0.31687500000000013,2.90625,1.25,0.46875,1.1875
0,0,duplex_direct,1,9661,0.5,0.44343750000000015,2.828125,1.28125,0.609375,0.9375
0,0,duplex_direct,1,9662,0.359375,0.3009375000000001,2.921875,1.40625,0.53125,0.984375
0,0,duplex_direct,1,9663,0.46875,0.4168750000000001,2.59375,1.015625,0.53125,1.046875
0,0,duplex_direct,1,9664,0.40625,0.35750000000000015,2.4375,1.171875,0.515625,0.75
0,0,duplex_direct,1,9665,0.421875,0.3678125000000002,2.703125,1.265625,0.546875,0.890625
0,0,duplex_direct,1,9666,0.40625,0.35812500000000014,2.40625,0.84375,0.734375,0.828125
0,0,duplex_direct,1,9667,0.46875,0.41156250000000005,2.859375,1.265625,0.5625,1.03125
0,0,duplex_direct,1,9668,0.53125,0.46874999999999994,3.125,1.3125,0.71875,1.09375
0,0,duplex_direct,1,9669,0.484375,0.4190625000000001,3.265625,1.421875,0.6875,1.15625
0,0,duplex_direct,1,9670,0.453125,0.38593750000000004,3.359375,1.578125,0.828125,0.953125
0,0,duplex_direct,1,9671,0.359375,0.31437500000000024,2.25,1.234375,0.5625,0.453125
0,0,duplex_direct,1,9672,0.484375,0.42812500000000014,2.8125,1.046875,0.703125,1.0625
0,0,duplex_direct,1,9673,0.46875,0.41,2.9375,1.140625,0.796875,1.0
0,0,duplex_direct,1,9674,0.609375,0.5478125,3.078125,1.28125,0.546875,1.25
0,0,duplex_direct,1,9675,0.46875,0.4062500000000001,3.125,1.359375,0.703125,1.0625
0,0,duplex_direct,1,9676,0.375,0.32093750000000004,2.703125,1.03125,0.609375,1.0625
0,0,duplex_direct,1,9677,0.359375,0.3093750000000001,2.5,1.203125,0.46875,0.828125
0,0,duplex_direct,1,9678,0.40625,0.34812500000000013,2.90625,1.1875,0.671875,1.046875
0,0,duplex_direct,1,9679,0.40625,0.3562500000000001,2.5,1.078125,0.703125,0.71875
0,0,duplex_direct,1,9680,0.328125,0.27000000000000013,2.90625,1.109375,0.703125,1.09375
0,0,duplex_direct,1,9681,0.328125,0.2703125,2.890625,1.390625,0.71875,0.78125
0,0,duplex_direct,1,9682,0.375,0.3171875000000001,2.890625,1.171875,0.75,0.96875
0,0,duplex_direct,1,9683,0.40625,0.35093750000000007,2.765625,1.265625,0.671875,0.828125
0,0,duplex_direct,1,9684,0.421875,0.36656250000000007,2.765625,1.140625,0.53125,1.09375
0,0,duplex_direct,1,9685,0.53125,0.4818750000000002,2.46875,1.03125,0.515625,0.921875
0,0,duplex_direct,1,9686,0.546875,0.48718750000000016,2.984375,0.953125,0.859375,1.171875
0,0,duplex_direct,1,9687,0.4375,0.39375000000000004,2.1875,0.859375,0.359375,0.96875
0,0,duplex_direct,1,9688,0.421875,0.37031250000000004,2.578125,1.03125,0.6875,0.859375
0,0,duplex_direct,1,9689,0.40625,0.34406249999999994,3.109375,1.390625,0.75,0.96875
0,0,duplex_direct,1,9690,0.5,0.4421875,2.890625,1.375,0.546875,0.96875
0,0,duplex_direct,1,9691,0.515625,0.4584375000000002,2.859375,1.15625,0.546875,1.15625
0,0,duplex_direct,1,9692,0.4375,0.39187500000000014,2.28125,1.0,0.515625,0.765625
0,0,duplex_direct,1,9693,0.5,0.4384375000000002,3.078125,1.34375,0.625,1.109375
0,0,duplex_direct,1,9694,0.375,0.3200000000000002,2.75,1.1875,0.4375,1.125
0,0,duplex_direct,1,9695,0.40625,0.3500000000000002,2.8125,1.21875,0.765625,0.828125
0,0,duplex_direct,1,9696,0.5625,0.505,2.875,1.125,0.6875,1.0625
0,0,duplex_direct,1,9697,0.5625,0.5146875,2.390625,0.984375,0.625,0.78125
0,0,duplex_direct,1,9698,0.5,0.43281250000000027,3.359375,1.296875,0.734375,1.328125
0,0,duplex_direct,1,9699,0.40625,0.35562500000000014,2.53125,0.96875,0.515625,1.046875
0,0,duplex_direct,1,9700,0.53125,0.47937500000000016,2.59375,1.171875,0.59375,0.828125
0,0,duplex_direct,1,9701,0.46875,0.4003125000000002,3.421875,1.359375,0.78125,1.28125
0,0,duplex_direct,1,9702,0.390625,0.3421875000000001,2.421875,0.828125,0.5,1.09375
0,0,duplex_direct,1,9703,0.46875,0.4015625000000002,3.359375,1.15625,0.875,1.328125
0,0,duplex_direct,1,9704,0.53125,0.4706250000000001,3.03125,1.40625,0.671875,0.953125
0,0,duplex_direct,1,9705,0.515625,0.45812500000000017,2.875,1.0,0.65625,1.21875
0,0,duplex_direct,1,9706,0.46875,0.4212500000000004,2.375,1.015625,0.625,0.734375
0,0,duplex_direct,1,9707,0.484375,0.4243750000000001,3.0,1.171875,0.734375,1.09375
0,0,duplex_direct,1,9708,0.40625,0.34500000000000003,3.0625,0.96875,0.6875,1.40625
0,0,duplex_direct,1,9709,0.453125,0.3959375000000002,2.859375,1.09375,0.75,1.015625
0,0,duplex_direct,1,9710,0.53125,0.47343750000000007,2.890625,1.3125,0.640625,0.9375
0,0,duplex_direct,1,9711,0.421875,0.37000000000000016,2.59375,1.125,0.578125,0.890625
0,0,duplex_direct,1,9712,0.453125,0.39812500000000006,2.75,0.9375,0.78125,1.03125
0,0,duplex_direct,1,9713,0.46875,0.40531250000000024,3.171875,1.3125,0.640625,1.21875
0,0,duplex_direct,1,9714,0.5,0.43500000000000005,3.25,1.359375,0.6875,1.203125
0,0,duplex_direct,1,9715,0.328125,0.26906250000000004,2.953125,1.453125,0.609375,0.890625
0,0,duplex_direct,1,9716,0.484375,0.420625,3.1875,1.09375,0.765625,1.328125
